lines,latitude,longitude,time,brigade,vehicle_number
173,52.2442691,21.174942,17:24:02,10,1102
178,52.1948271,20.9100993,17:24:13,013,1106
338,52.2670458,21.0712811,17:24:12,02,1109
173,52.251932,21.0651133,17:24:16,2,1110
169,52.275776,21.042934,17:24:07,4,1112
106,52.2326913,20.9792131,17:24:14,08,1115
303,52.2650041,21.0418141,17:23:55,2,1117
338,52.2548961,21.0343205,17:24:04,05,1118
218,52.178143,21.007591,17:24:15,2,1200
263,52.1484715,21.0338589,17:24:18,5,1201
263,52.178318,21.049036,17:24:17,2,1202
166,52.230259,21.030481,17:24:15,6,1203
218,52.19429,21.024403,17:24:18,5,1204
739,52.179249,21.023197,17:24:15,013,1205
106,52.237331,21.019947,17:24:13,6,1206
263,52.165585,21.108889,17:24:17,1,1207
251,52.179607,21.023775,17:24:17,61,1208
139,52.1052635,21.1136662,17:24:18,62,1211
139,52.170795,21.063057,17:24:17,65,1212
263,52.160416,21.091787,17:24:16,3,1213
251,52.169571,21.069332,17:24:15,63,1214
218,52.188793,20.996283,17:24:17,1,1216
251,52.0894679,21.1231309,17:24:17,64,1217
118,52.230206,21.029816,17:24:13,4,1218
739,52.088715,21.048683,17:24:13,014,1219
739,52.099625,21.045141,17:24:15,07,1220
106,52.247784,20.965117,17:24:17,4,1221
106,52.2371639,21.0188155,17:24:16,2,1222
218,52.179523,21.020773,17:24:14,3,1223
178,52.2043715,20.92195,17:24:13,012,1401
173,52.238419,21.138643,17:24:18,1,1412
119,52.201717,21.046043,17:24:15,2,1413
168,52.2255897,21.0929446,17:24:17,09,1414
119,52.2079267,21.1964182,17:24:12,3,1415
183,52.23756,21.119818,17:24:17,5,1416
319,52.157578,21.079708,17:24:16,02,1417
730,52.234642,21.115694,17:24:16,01,1418
146,52.199852,21.117754,17:24:14,08,1419
183,52.242092,21.13644,17:24:15,3,1420
183,52.2456,21.1406,17:24:18,6,1421
183,52.2432915,21.0972421,17:24:11,4,1422
168,52.236347,21.112812,17:24:15,1,1424
173,52.2274342,21.2455104,17:24:15,012,1425
146,52.224716,21.059813,17:24:17,09,1426
147,52.206879,21.182919,17:24:12,5,1427
153,52.267796,21.153345,17:24:17,3,1428
183,52.245762,21.1894,17:24:13,2,1429
117,52.226109,21.077999,17:24:14,2,1430
240,52.2956605,21.0504066,17:24:15,1,1500
166,52.1756823,21.0445823,17:24:13,2,1501
118,52.2193168,21.0156738,17:24:09,3,1502
169,52.2925086,21.0411725,17:24:13,2,1505
170,52.2711245,21.0809245,17:24:13,2,1506
156,52.2762116,21.047037,17:24:16,06,1508
126,52.3127751,20.9998848,17:24:17,3,1509
303,52.2643625,20.9719611,17:24:11,1,1513
107,52.1933913,21.0851223,17:24:13,5,1519
147,52.198186,21.141276,17:24:16,4,1520
119,52.199565,21.1180633,17:24:14,4,1521
702,52.108031,21.26281,17:24:11,2,1523
722,52.154071,21.311878,17:24:06,61,1525
173,52.2385617,21.1481717,17:24:06,5,1526
115,52.1699983,21.2422183,17:24:14,4,1528
153,52.25691,21.177135,17:24:12,2,1529
147,52.236294,21.052689,17:24:11,3,1530
218,52.18805,20.9966633,17:24:10,5,1533
106,52.23677,21.0231183,17:24:16,1,1534
118,52.223606,21.018238,17:24:12,2,1537
212,52.2965383,21.0550767,17:24:07,06,1538
126,52.3168417,21.012385,17:24:11,1,1539
118,52.245869,21.019626,17:24:01,05,1540
181,52.300716,20.940128,17:24:12,2,1542
107,52.227784,21.01751,17:24:04,2,1545
123,52.252575,21.05085,17:24:03,4,1546
123,52.2449417,21.0837317,17:24:04,08,1548
122,52.2618833,20.96852,17:24:11,8,1549
123,52.2259433,21.0760217,17:23:47,5,1551
736,52.3974217,20.9340467,17:24:11,2,1552
122,52.228225,20.9035583,17:24:15,011,1553
166,52.140063,21.058546,17:23:57,343,1554
126,52.29199,21.0498883,17:24:16,2,1555
197,52.2248658,20.9355515,17:24:08,3,1800
123,52.222441,21.1006135,17:24:15,07,1801
338,52.2605781,21.1006231,17:24:13,03,1802
166,52.2348703,21.0373248,17:24:14,8,1803
170,52.2775038,21.0807581,17:24:14,05,1804
156,52.288575,21.0310603,17:24:12,1,1805
117,52.2288511,21.0062753,17:24:13,06,1806
221,52.259513,20.994084,17:24:11,02,1807
197,52.2767125,20.9493671,17:24:13,6,1808
173,52.2169328,21.226293,17:24:09,8,1809
156,52.269873,21.0779578,17:24:12,3,1810
156,52.2693268,21.0598051,17:24:14,2,1811
221,52.2597725,20.9795691,17:24:13,1,1812
170,52.255768,21.035074,17:24:17,06,1813
170,52.2546061,21.0454418,17:24:08,4,1814
197,52.2820225,20.9574013,17:24:13,7,1815
169,52.2529431,21.051875,17:24:11,5,1816
123,52.2500741,21.0523043,17:24:13,6,1818
166,52.2571843,21.0321698,17:24:16,09,1819
115,52.2770836,21.1701708,17:24:14,1,1830
122,52.2818755,20.9841463,17:24:14,013,1833
173,52.242543,21.101053,17:24:00,4,1835
117,52.2302793,21.0041401,17:24:12,5,1838
338,52.2639661,21.0918208,17:24:12,04,1839
115,52.2014311,21.1719005,17:24:15,5,1840
183,52.2410331,21.1912365,17:24:17,1,1842
117,52.2319505,21.0204776,17:24:13,1,1843
173,52.24425,21.2629526,17:24:11,6,1844
730,52.1994181,21.377911,17:24:13,52,1845
338,52.258443,21.033331,17:24:07,01,1846
115,52.2330868,21.1173336,17:24:10,2,1848
115,52.2454821,21.179652,17:24:17,2,1849
115,52.2573531,21.1565078,17:24:16,6,1851
115,52.2343508,21.1161003,17:24:11,6,1855
303,52.2795548,20.939688,17:24:16,3,1856
173,52.2495653,21.2435383,17:24:13,9,1857
173,52.2501431,21.0526981,17:24:15,3,1858
117,52.2345388,21.0539128,17:24:12,3,1862
730,52.2446013,21.0880491,17:24:16,01,1863
115,52.176634,21.196678,17:23:59,3,1869
222,52.209435,21.0211296,17:24:17,6,1901
106,52.240303,21.02608,17:24:14,7,1906
106,52.2326096,20.9685257,17:24:17,3,1907
319,52.18605,20.995225,17:24:14,01,1908
106,52.229,20.9695,17:24:14,5,1909
222,52.2021525,21.023646,17:24:17,4,1910
222,52.2446675,21.0049295,17:24:18,2,1911
119,52.203213,21.039352,17:24:14,07,1914
119,52.200859,21.12553,17:24:14,06,1916
222,52.233433,21.01926,17:24:16,3,1917
319,52.1482279,21.0431645,17:24:18,03,1918
222,52.237202,21.017967,17:24:14,1,1919
331,52.188511,20.996244,17:24:10,03,1991
331,52.1863879,20.99533,17:24:17,04,1992
331,52.169535,21.018818,17:23:59,04,1993
331,52.150787,20.994808,17:24:15,05,1994
331,52.1560709,21.0011172,17:24:18,02,1996
166,52.2598,21.027412,17:24:18,010,1997
165,52.17297,20.999569,17:24:14,2,2000
709,52.1799142,21.0244765,17:24:17,9,2001
189,52.238247,20.896738,17:24:14,8,2002
402,52.241402,21.134628,17:24:15,1,2004
402,52.173489,21.027912,17:24:15,8,2005
504,52.181,20.988194,17:24:18,2,2008
162,52.25592,21.035286,17:24:12,015,2010
522,52.157148,21.078191,17:24:02,3,2014
522,52.157009,21.076668,17:24:15,011,2016
401,52.1953681,20.8827285,17:24:17,029,2017
L50,52.1520271,21.2829279,17:24:16,2,20174
522,52.1718755,21.0660732,17:24:18,012,2018
189,52.1751647,21.0444926,17:24:17,1,2019
522,52.165096,21.069546,17:24:17,2,2020
174,52.195465,21.013783,17:24:17,371,2022
189,52.228748,20.912193,17:24:17,5,2023
162,52.2370256,21.0262486,17:24:17,014,2025
165,52.177536,21.002592,17:24:18,3,2026
525,52.2216989,21.0351929,17:24:18,1,2027
709,52.1443075,21.0179169,17:24:18,429,2028
217,52.145741,21.051304,17:24:13,2,2029
522,52.2021787,21.0348189,17:24:17,013,2030
189,52.185276,21.06146,17:24:13,14,2031
172,52.214686,20.969219,17:24:10,3,2032
522,52.174992,21.062775,17:24:17,010,2034
401,52.173485,21.025293,17:24:15,012,2037
189,52.182283,21.0566317,17:24:14,021,2038
501,52.229619,21.003554,17:23:59,2,2039
401,52.183563,20.979414,17:24:16,022,2040
189,52.180737,20.990973,17:24:17,12,2041
522,52.22892,21.006908,17:24:17,7,2044
174,52.22414,21.004095,17:24:14,08,2045
522,52.200886,21.023893,17:24:13,09,2046
719,52.2546536,20.7910677,17:24:18,2,2200
105,52.239658,20.89736,17:24:16,4,2201
317,52.167839,21.08465,17:24:10,2,2202
716,52.19297,20.829079,17:24:13,067,2203
184,52.227715,20.95562,17:24:14,6,2205
171,52.232246,21.010267,17:24:14,452,2206
177,52.202641,20.895082,17:24:15,3,2208
191,52.183437,20.870525,17:24:18,6,2209
517,52.195213,20.86311,17:24:14,5,2210
105,52.226074,20.943451,17:24:13,010,2211
136,52.188862,20.999638,17:24:18,015,2212
105,52.228783,20.9680406,17:24:18,09,2216
148,52.1848097,21.0524917,17:24:17,012,2217
124,52.151783,20.964987,17:24:14,2,2218
523,52.250237,21.085325,17:24:17,7,2219
177,52.239655,20.897106,17:24:13,07,2220
717,52.218102,20.966887,17:24:11,64,2221
517,52.1977287,20.878639,17:24:18,4,2223
177,52.239582,20.897865,17:24:15,675,2224
188,52.215836,20.989933,17:24:13,5,2225
105,52.227837,20.952732,17:24:11,08,2226
ZA1,52.227409,21.000839,17:24:13,01,2227
172,52.218597,20.972969,17:24:13,5,2228
172,52.196754,20.922358,17:24:15,2,2229
517,52.192089,20.894163,17:24:07,3,2230
184,52.239365,20.945766,17:24:16,7,2232
187,52.1944986,20.8615237,17:24:17,6,2234
317,52.17551,20.943771,17:24:16,06,2235
136,52.217037,20.960899,17:24:11,5,2236
187,52.2167966,20.9617069,17:24:18,9,2238
105,52.239101,20.901079,17:24:15,012,2239
523,52.2170175,21.0128964,17:24:18,023,2240
716,52.215542,20.873451,17:24:17,01,2241
317,52.1739794,21.0494882,17:24:18,07,2242
187,52.1970644,20.8809099,17:24:17,5,2243
184,52.2668284,20.9314429,17:24:13,1,2244
743,52.2102182,20.8027512,17:24:17,1,2246
184,52.2677514,20.9322795,17:24:17,09,2247
105,52.222889,20.897381,17:24:13,7,2248
177,52.220253,20.89735,17:24:14,6,2249
523,52.216408,20.980391,17:24:17,10,2250
401,52.1930074,20.9087577,17:24:18,010,2251
401,52.196232,20.926067,17:24:15,1,2252
186,52.3272204,20.9407434,17:24:13,015,2253
401,52.1731807,21.0224999,17:24:17,013,2254
105,52.236664,20.896385,17:24:18,3,2255
105,52.237682,20.896687,17:24:17,6,2256
ZA1,52.1753276,20.9444722,17:24:17,01,2257
401,52.19629,20.9110999,17:24:17,4,2258
187,52.218143,21.019869,17:24:16,10,2259
L22,52.1078183,21.2629091,17:24:14,2,25184
L51,52.0808583,21.2412316,17:24:13,02,25188
L22,52.1672136,21.2951795,17:24:11,03,25189
414,52.293839,21.0124651,17:24:09,09,3400
511,52.2932085,20.9312611,17:24:15,2,3401
190,52.2379186,20.9570691,17:24:12,8,3402
Z26,52.2249118,20.935796,17:24:15,2,3403
132,52.2903091,21.003304,17:24:15,3,3404
527,52.2958623,21.0506713,17:24:14,013,3405
723,52.3960465,20.9278241,17:24:16,479,3406
160,52.2762755,21.0472993,17:24:16,514,3407
509,52.225875,21.100819,17:24:16,13,3408
197,52.2315956,20.9416701,17:24:14,010,3409
112,52.2935733,21.0326783,17:24:14,7,3410
199,52.284221,21.1393705,17:24:15,05,3411
160,52.2413158,20.993712,17:24:15,519,3412
511,52.2651183,21.0460749,17:24:14,1,3413
Z26,52.2313781,20.9571011,17:24:14,04,3415
340,52.321067,21.1033396,17:24:15,03,3416
723,52.3882776,20.9284911,17:24:15,01,3417
120,52.2636773,21.0469293,17:24:15,6,3418
Z26,52.2292216,20.9696863,17:24:16,1,3419
112,52.2759933,20.9382583,17:24:12,5,3420
340,52.3381803,21.1191301,17:24:14,04,3421
738,52.4060625,21.2012073,17:24:13,4,3422
735,52.4548208,21.016044,17:24:17,62,3424
414,52.200613,20.9478453,17:24:13,06,3425
738,52.3036255,21.0889728,17:24:15,3,3426
140,52.3382475,21.1174686,17:24:14,2,3427
723,52.3132528,20.9778108,17:24:15,499,3428
102,52.2483943,21.0454836,17:24:17,547,3429
190,52.2442651,21.000543,17:24:12,1,3430
527,52.3241659,21.05715,17:24:16,515,3431
509,52.3189431,20.9663693,17:24:16,8,3432
511,52.3489253,20.9427665,17:24:14,3,3433
127,52.207771,20.903734,17:24:14,8,3434
140,52.3183946,21.1013419,17:24:16,3,3435
735,52.3080035,20.983515,17:24:16,65,3436
162,52.2596108,21.0273336,17:24:16,3,3437
120,52.3405316,21.0514973,17:24:14,4,3439
190,52.2586523,21.0441186,17:24:13,12,3441
527,52.293771,21.0528391,17:24:13,517,3442
245,52.2862838,21.0974676,17:24:14,05,3443
509,52.2387638,21.0550325,17:24:13,1,3444
145,52.2924116,21.0422783,17:24:17,10,3447
527,52.3191505,21.0580565,17:24:12,516,3448
509,52.3408273,20.9478376,17:24:15,4,3449
518,52.3006855,20.9389781,17:24:13,012,3450
527,52.3102285,21.0606575,17:24:12,010,3452
518,52.2913556,21.0039855,17:24:15,011,3453
738,52.2764331,21.052836,17:24:15,2,3454
520,52.2263005,21.053974,17:24:13,2,3456
245,52.2804025,21.1310301,17:24:16,1,3457
162,52.1930133,21.0567571,17:24:15,6,3458
520,52.2256048,21.0139541,17:24:11,5,3459
527,52.3247386,21.0648775,17:24:13,716,3460
731,52.404698,20.950151,17:24:11,476,3461
145,52.2425823,21.1006976,17:24:17,2,3462
705,52.441212,21.0563075,17:24:14,07,3464
132,52.2720285,20.9686848,17:24:14,07,3465
132,52.2896855,21.0002136,17:24:16,5,3466
116,52.1680205,21.08457,17:24:10,10,3467
138,52.2146236,21.0165148,17:24:15,8,3468
138,52.2039505,21.0138908,17:24:16,3,3469
L-5,52.0531861,20.9859164,17:24:16,2,35131
L-2,52.0310865,20.9611728,17:24:13,683,35132
L-2,52.0752053,21.0281413,17:24:13,782,35138
L13,51.9721966,21.1984768,17:24:13,03,35155
L13,52.0270726,21.0399214,17:24:14,04,35159
178,52.189445,20.903107,17:24:16,6,4200
207,52.19479,20.885134,17:24:18,3,4201
197,52.247395,20.939043,17:24:14,4,4203
122,52.196892,20.920271,17:24:18,7,4204
122,52.278358,20.986494,17:24:17,7,4205
714,52.2536946,20.8003437,17:24:13,04,4206
154,52.217133,20.964039,17:24:18,06,4207
129,52.192482,20.908489,17:24:14,1,4208
149,52.240444,20.896917,17:24:18,04,4209
249,52.229473,20.914997,17:24:08,2,4210
178,52.235386,21.009392,17:24:16,1,4211
178,52.19017,20.899685,17:24:17,3,4212
207,52.192711,20.893528,17:24:17,4,4213
255,52.224468,20.944365,17:24:15,1,4214
178,52.198563,20.913073,17:24:15,010,4215
154,52.21014,20.975864,17:24:16,05,4216
255,52.225311,20.931044,17:24:16,2,4217
249,52.227951,20.896978,17:24:14,676,4218
249,52.246471,20.947668,17:24:14,678,4219
122,52.228512,20.896978,17:24:17,2,4220
154,52.2170227,20.9638161,17:24:17,2,4221
122,52.282539,20.982716,17:24:17,679,4223
178,52.2294922,20.980397,17:24:17,8,4224
178,52.228088,20.957582,17:24:15,7,4225
129,52.197063,20.9192057,17:24:18,4,4226
178,52.226734,20.957193,17:24:15,4,4227
714,52.2494267,20.8699154,17:24:17,1,4228
154,52.203606,20.96983,17:24:16,1,4229
207,52.185699,20.896138,17:24:00,05,4230
129,52.209606,20.914068,17:24:18,4,4232
729,52.27821,20.74155,17:24:09,02,4233
178,52.240707,21.016253,17:24:14,5,4234
122,52.269428,20.942108,17:24:16,9,4235
122,52.231121,20.91481,17:24:16,4,4236
154,52.181675,20.949669,17:24:13,4,4237
197,52.266067,20.945633,17:24:13,1,4238
122,52.239429,20.899933,17:24:18,015,4239
714,52.237396,20.91394,17:24:15,2,4240
197,52.254684,20.931255,17:24:17,2,4241
129,52.239674,20.948858,17:24:13,3,4242
197,52.246277,20.942945,17:24:15,5,4245
714,52.248058,20.880238,17:24:17,3,4246
154,52.175491,20.94409,17:24:17,3,4248
319,52.1495509,21.0448626,17:24:18,04,4301
146,52.2082334,21.1095057,17:24:17,2,4303
722,52.2244725,21.2007262,17:24:17,01,4304
146,52.2225917,21.0616912,17:24:16,5,4305
147,52.2377304,21.0435104,17:24:17,2,4306
702,52.1720317,21.1547492,17:24:18,1,4307
173,52.216717,21.2274952,17:24:13,7,4308
153,52.2666041,21.1545367,17:24:17,04,4309
168,52.2071783,21.0082983,17:24:18,08,4310
702,52.2259617,21.1413697,17:24:17,03,4311
142,52.2446319,21.0882492,17:24:17,06,4312
146,52.1594765,21.204777,17:24:17,07,4313
153,52.2768396,21.1701054,17:24:17,1,4314
146,52.1557492,21.1835822,17:24:17,4,4315
147,52.225921,21.0839322,17:24:17,1,4316
168,52.2078875,21.0562821,17:24:17,6,4317
319,52.1567586,21.0766792,17:24:17,05,4318
319,52.2042386,21.1656917,17:24:18,09,4319
142,52.2321275,21.1321466,17:24:18,07,4320
119,52.208715,21.0143834,17:24:17,1,4321
319,52.184948,21.1875387,17:24:09,07,4322
117,52.23575,21.0531511,17:24:16,4,4323
183,52.2446779,21.087211,17:24:18,07,4326
173,52.2480104,21.1955767,17:24:17,011,4327
119,52.2112903,21.0203836,17:24:17,5,4328
146,52.2476296,21.0519187,17:24:17,1,4329
129,52.2043127,20.9223579,17:24:17,2,4331
207,52.2022489,20.8953342,17:24:18,06,4332
178,52.2301479,20.9824937,17:24:17,011,4335
729,52.2377351,20.9138199,17:24:18,1,4336
255,52.2288602,20.970142,17:24:17,3,4338
178,52.2038539,20.9403229,17:24:17,2,4339
156,52.278767,20.956505,17:24:13,5,4401
122,52.264217,20.928434,17:24:13,012,4403
156,52.278828,20.955198,17:24:15,4,4404
118,52.246086,21.019619,17:24:14,1,4405
204,52.317833,21.036819,17:24:18,2,4406
123,52.252708,21.08283,17:24:15,1,4407
170,52.262455,21.021891,17:24:13,3,4408
134,52.299625,21.031036,17:24:18,3,4409
166,52.259865,21.027248,17:24:16,7,4410
122,52.228809,20.912777,17:24:13,1,4411
197,52.258156,20.934,17:24:15,09,4412
134,52.340126,21.048786,17:24:15,04,4413
181,52.2971819,20.8999729,17:24:15,1,4414
240,52.321896,21.085142,17:24:11,2,4415
134,52.299835,21.034,17:24:14,2,4416
123,52.225307,21.073399,17:24:13,09,4417
134,52.271786,20.968203,17:24:16,05,4418
181,52.269398,20.986324,17:24:14,3,4419
123,52.249226,21.04291,17:24:17,3,4420
126,52.319035,20.966808,17:24:17,4,4421
122,52.2393,20.899633,17:24:11,3,4422
169,52.260353,21.035931,17:24:15,1,4423
197,52.282578,20.962887,17:24:15,08,4424
134,52.361412,21.055296,17:24:16,1,4425
169,52.300125,21.041922,17:24:18,3,4426
170,52.270966,21.093782,17:24:16,1,4427
122,52.260014,20.963688,17:24:14,6,4428
123,52.221851,21.091682,17:24:14,2,4429
166,52.19389,21.042797,17:24:13,5,4430
122,52.271145,20.935001,17:24:17,014,4431
166,52.129307,21.068216,17:24:17,4,4432
122,52.24934,20.919491,17:24:17,10,4434
517,52.2125563,20.9534853,17:24:11,2,5201
401,52.1981253,20.8772905,17:24:14,6,5202
706,52.1756151,20.9433442,17:24:11,1,5203
187,52.216039,21.045906,17:23:57,1,5204
414,52.2986766,21.0426261,17:24:09,02,5205
713,52.214489,20.7445861,17:24:16,04,5206
713,52.2159564,20.8583201,17:24:08,05,5207
523,52.2396187,20.9128315,17:24:10,13,5208
186,52.2626317,20.9544735,17:24:14,017,5211
186,52.2211549,20.9596912,17:24:12,018,5212
136,52.2106613,20.9772069,17:24:09,2,5213
713,52.2105083,20.7948326,17:24:12,3,5214
719,52.2575545,20.586421,17:24:12,1,5215
743,52.1933592,20.6949596,17:24:11,05,5216
713,52.2144345,20.8397763,17:24:08,2,5217
ZA1,52.2214149,20.9759608,17:24:17,04,5218
171,52.2374913,21.0071635,17:24:11,6,5219
148,52.1500073,21.0318243,17:24:17,011,5220
716,52.2213605,20.9211833,17:24:13,63,5221
171,52.271117,20.9326466,17:24:14,4,5222
182,52.2302346,21.0686162,17:24:15,8,5224
172,52.2120007,20.9556397,17:24:12,010,5226
136,52.1592184,21.0211561,17:24:08,11,5227
717,52.1734433,20.8387758,17:24:12,66,5229
523,52.239306,20.943258,17:24:12,714,5230
188,52.1980069,20.9834134,17:24:15,1,5232
172,52.2167767,20.961418,17:24:13,4,5236
ZA1,52.2182564,20.9673994,17:24:17,02,5237
177,52.198341,20.870866,17:24:05,2,5238
184,52.2536979,20.9239383,17:24:14,8,5239
184,52.208021,20.964088,17:23:58,5,5241
187,52.1814871,21.0690142,17:24:16,12,5242
523,52.257874,20.9002,17:24:06,14,5245
184,52.2613831,20.9250392,17:24:09,3,5246
177,52.2394866,20.900765,17:24:14,08,5247
191,52.2053146,20.9420029,17:24:18,08,5248
719,52.2480728,20.8405415,17:24:16,5,5249
191,52.213686,20.969421,17:24:11,09,5250
716,52.1852566,20.8399413,17:24:14,61,5251
521,52.2115706,20.9757479,17:24:08,5,5252
188,52.1695058,20.9780855,17:24:10,6,5253
136,52.23831,20.9655913,17:24:08,4,5254
717,52.1802492,20.8797984,17:24:09,068,5255
188,52.22241,21.0371733,17:24:10,2,5257
523,52.2271091,20.9569771,17:24:14,11,5258
517,52.226803,20.997665,17:24:08,8,5260
511,52.3332217,20.9637629,17:24:15,07,5403
190,52.286461,21.074856,17:24:13,018,5404
705,52.426575,21.169514,17:24:17,1,5405
112,52.214725,20.881653,17:24:18,3,5406
132,52.2713654,20.968137,17:24:15,4,5407
112,52.292244,21.046783,17:24:15,8,5409
731,52.349613,20.946753,17:24:14,474,5411
190,52.245583,21.004015,17:24:07,3,5412
509,52.227737,21.063633,17:24:18,020,5413
509,52.253742,21.03599,17:24:13,11,5414
102,52.242035,21.042011,17:24:15,09,5415
511,52.291271,20.928236,17:24:16,1,5416
705,52.441517,21.054371,17:24:13,63,5417
731,52.302898,20.990082,17:24:15,477,5418
120,52.251652,21.037912,17:24:13,010,5419
705,52.290417,21.003626,17:24:15,1,5421
500,52.261829,21.013039,17:24:13,2,5425
120,52.311859,21.064528,17:24:17,1,5426
723,52.3806437,20.9201541,17:24:15,480,5427
731,52.391216,20.924202,17:24:13,470,5428
116,52.1739464,21.063896,17:24:17,9,5429
160,52.3234,21.0684,17:24:14,715,5430
738,52.275833,21.066444,17:24:17,1,5431
511,52.344231,20.951323,17:24:15,06,5433
111,52.237244,21.0571659,17:24:17,011,5434
511,52.307289,20.952812,17:24:15,4,5435
190,52.24575,21.004564,17:24:18,5,5436
199,52.290058,21.078028,17:24:15,2,5437
500,52.2966847,21.0425122,17:24:18,5,5438
160,52.276527,21.051035,17:24:14,518,5439
120,52.296989,21.054296,17:24:13,09,5440
112,52.276928,20.948637,17:24:18,6,5441
414,52.227184,20.956964,17:24:16,08,5442
735,52.310757,20.992504,17:24:15,64,5443
245,52.288177,21.07358,17:24:16,4,5444
509,52.250778,21.039663,17:24:14,2,5445
509,52.225571,21.101137,17:24:16,14,5446
738,52.405098,21.172995,17:24:14,5,5448
527,52.31686,21.059374,17:24:14,012,5449
145,52.286274,21.092295,17:24:14,6,5450
112,52.306625,21.062088,17:24:17,2,5451
190,52.27636,21.066435,17:24:18,3,5452
705,52.271912,20.968203,17:24:16,08,5453
414,52.211025,20.97616,17:24:13,07,5454
132,52.310326,21.062305,17:24:16,1,5455
731,52.408398,20.954725,17:24:17,478,5456
500,52.300091,21.042076,17:24:15,4,5457
509,52.318958,20.966856,17:24:18,021,5458
731,52.304173,20.988121,17:24:12,731,5459
120,52.339745,21.047649,17:24:16,2,5460
128,52.200657,20.977215,17:24:13,408,5870
503,52.1446214,21.050016,17:24:16,11,5871
175,52.2080889,20.9874256,17:24:15,700,5872
175,52.235874,21.01827,17:24:16,405,5873
503,52.243599,21.014381,17:24:14,3,5875
128,52.22834,21.004,17:24:13,334,5877
128,52.241974,21.015388,17:24:17,708,5878
519,52.2280824,21.0025825,17:24:07,8,5879
